Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,Loan_annual
43,89842,11070,624,23,2,23.76,48,0.71,1,2,1,0,0,1,0,0,2767
68,20696,178761,448,55,2,4.88,24,0.6,3,0,1,0,1,0,1,0,89380
22,58512,244369,501,49,2,11.74,36,0.79,1,2,2,1,1,4,1,0,81456
46,131373,33864,496,31,3,2.06,24,0.59,1,3,2,1,0,1,1,0,16932
54,93557,62383,503,114,1,9.02,24,0.37,0,2,2,0,0,2,1,0,31191
37,52642,240040,405,108,1,19.29,24,0.44,1,2,0,0,1,1,1,0,120020
66,106662,136553,826,20,1,24.47,12,0.45,0,3,1,0,0,0,1,0,136553
38,135228,26419,714,48,1,9.73,24,0.33,1,2,0,1,1,4,0,0,13209
27,119199,197142,482,35,4,3.63,48,0.14,0,2,0,1,0,2,0,0,49285
22,140426,147912,314,69,4,16.1,48,0.57,1,0,0,1,0,2,0,0,36978
53,114556,189017,415,62,3,16.82,36,0.14,0,2,1,0,0,1,1,1,63005
23,59860,204380,388,72,4,20.7,12,0.88,2,3,2,1,1,3,0,0,204380
43,77009,183562,791,15,4,18.54,12,0.52,0,1,2,0,1,1,0,0,183562
21,89941,208205,616,86,3,3.53,12,0.45,0,2,1,1,0,0,1,0,208205
56,56160,100149,469,23,3,14.86,48,0.43,1,2,1,0,0,3,0,0,25037
56,77457,181728,534,3,4,24.61,24,0.17,2,3,0,0,0,1,1,0,90864
67,45368,17910,608,54,4,21.06,24,0.79,2,2,1,0,1,4,1,0,8955
52,145146,65326,510,86,2,17.23,12,0.31,0,2,1,0,1,0,1,0,65326
18,53874,132866,630,99,1,15.34,36,0.6,2,3,0,1,1,4,1,0,44288
41,53114,241410,638,0,4,3.36,12,0.77,1,2,1,1,0,0,1,0,241410
53,74471,166535,628,57,2,9.71,48,0.63,0,0,0,0,1,2,0,0,41633
23,141403,165850,701,80,3,22.06,60,0.12,1,3,1,1,1,2,0,0,33170
58,100339,155638,509,0,1,18.79,24,0.56,3,1,2,1,1,3,1,0,77819
63,77115,166642,488,88,2,8.56,12,0.24,0,2,2,1,1,1,0,0,166642
61,23850,146421,775,32,4,21.45,24,0.1,3,2,2,1,0,0,0,0,73210
48,40470,129085,427,99,1,14.79,24,0.63,3,3,2,1,0,2,1,0,64542
37,136451,157810,790,2,4,14.79,24,0.6,2,0,0,0,1,0,0,0,78905
41,102980,139148,615,4,2,20.03,12,0.84,3,2,0,1,1,0,1,0,139148
42,52310,95945,330,113,4,10.25,12,0.36,0,2,0,1,0,2,0,0,95945
53,103206,220181,659,101,3,20.73,60,0.11,2,3,1,1,0,0,1,0,44036
38,87168,23264,543,65,2,12.32,48,0.77,2,2,2,0,1,3,1,0,5816
47,66423,171329,469,26,1,5.71,12,0.29,1,2,0,0,0,4,0,0,171329
41,138731,99474,548,118,1,19.71,12,0.61,2,0,0,1,0,3,0,0,99474
61,26648,196508,846,50,4,23.57,12,0.87,0,0,2,1,1,1,0,1,196508
59,36350,193518,482,105,4,12.42,12,0.86,2,3,2,1,1,3,0,0,193518
47,48945,199355,441,112,4,23.26,60,0.25,1,1,0,0,1,3,0,1,39871
39,47274,168365,380,47,1,17.05,24,0.19,0,2,0,0,1,1,0,0,84182
45,72910,191015,770,56,1,19.64,12,0.88,0,2,0,1,0,2,0,0,191015
24,147647,202763,355,93,3,23.66,12,0.28,2,0,2,0,0,3,0,0,202763
52,82578,248597,681,93,4,9.38,60,0.67,1,1,1,0,1,0,1,0,49719
45,28105,112232,364,31,3,15.39,48,0.53,3,1,1,0,1,2,1,0,28058
31,102606,35758,596,93,1,11.1,12,0.1,0,2,1,1,1,0,0,0,35758
27,48460,174584,445,3,4,9.78,48,0.61,0,3,0,1,0,0,1,1,43646
33,36002,177357,341,15,2,17.1,24,0.24,0,3,2,0,1,1,1,0,88678
33,52035,238175,630,81,1,12.4,48,0.31,2,2,1,1,1,4,0,0,59543
48,102626,10333,836,21,3,13.33,24,0.48,2,0,0,1,0,1,0,0,5166
59,140711,37391,323,13,3,7.5,60,0.2,1,3,0,0,0,2,1,0,7478
42,17766,137164,414,99,1,14.87,36,0.36,1,1,1,0,0,2,0,0,45721
30,73829,220800,718,51,4,10.02,48,0.11,2,2,0,1,0,3,0,0,55200
23,136794,10786,315,87,1,22.48,60,0.77,2,0,1,0,1,0,0,0,2157
61,104044,92189,348,104,1,9.31,60,0.83,1,0,1,0,0,1,1,0,18437
26,53814,236106,480,116,4,17.12,36,0.55,3,0,1,1,0,3,1,0,78702
62,141487,201871,374,40,1,8.18,24,0.6,1,3,2,1,1,1,1,0,100935
53,125275,220594,442,30,1,15.72,48,0.61,2,0,2,1,1,0,1,0,55148
60,135620,222810,522,100,1,6.82,36,0.71,2,1,1,1,1,4,0,0,74270
37,135406,187502,677,8,3,21.05,60,0.59,1,0,1,0,1,1,0,1,37500
35,47001,148983,775,67,3,22.11,12,0.27,3,1,0,1,1,2,0,0,148983
60,95430,65831,564,114,4,4.32,48,0.45,1,1,0,0,1,4,0,0,16457
38,82353,122780,841,99,4,4.25,36,0.69,1,3,1,1,0,3,0,0,40926
21,30698,50483,424,104,4,18.83,12,0.59,1,0,0,1,1,3,1,0,50483
67,103027,87023,665,100,4,5.77,48,0.79,3,2,1,0,0,1,0,0,21755
50,54086,130683,753,1,2,21.77,36,0.87,1,2,2,0,1,2,1,1,43561
44,136423,209638,464,82,3,8.68,24,0.71,2,0,1,0,1,0,1,0,104819
24,84250,120005,510,82,3,4.02,48,0.26,1,3,0,0,1,4,0,0,30001
23,90325,43387,310,91,4,23.8,12,0.65,2,0,0,0,0,4,1,0,43387
32,84970,18310,373,37,4,3.1,60,0.7,1,0,1,1,0,3,1,0,3662
35,102126,130959,798,55,3,9.52,24,0.53,1,3,1,1,0,1,1,0,65479
49,135749,130449,727,18,2,25.0,60,0.25,2,2,1,1,0,2,0,0,26089
28,53231,122353,457,109,4,15.06,12,0.25,1,1,0,0,1,2,1,0,122353
37,72777,205808,745,24,3,14.53,36,0.75,3,1,1,0,0,0,1,0,68602
41,26990,192091,819,109,1,5.78,60,0.84,0,2,0,0,0,4,1,0,38418
32,28122,90877,651,31,4,9.65,24,0.16,3,3,2,1,1,2,0,0,45438
65,131399,31085,471,96,1,5.28,12,0.48,2,0,0,1,0,3,1,0,31085
24,20855,48827,755,107,3,21.78,12,0.64,1,0,0,1,1,4,0,0,48827
38,70824,210401,556,6,1,14.99,60,0.73,3,1,1,0,0,4,1,1,42080
59,117791,14765,748,83,3,20.25,12,0.28,3,0,1,1,1,1,0,0,14765
43,97452,151887,445,82,2,20.3,48,0.56,1,0,1,1,0,4,1,0,37971
61,62852,47771,472,116,2,6.47,36,0.88,2,1,2,1,1,0,1,0,15923
31,21321,164037,346,86,2,8.98,48,0.26,3,0,0,1,0,1,1,0,41009
54,104473,74078,594,17,1,15.72,12,0.13,2,0,1,1,0,3,0,0,74078
38,115853,29989,611,115,4,18.2,48,0.74,0,2,0,0,1,1,1,0,7497
35,27246,244246,647,110,4,22.35,24,0.75,2,0,0,0,1,4,0,0,122123
22,130011,230991,486,98,3,20.92,48,0.79,3,0,2,1,0,1,0,0,57747
20,49180,87479,426,73,1,4.52,60,0.52,2,1,0,0,1,0,1,0,17495
40,35987,18630,583,13,2,17.82,60,0.46,2,2,0,0,0,0,0,0,3726
43,73308,227658,647,83,3,7.13,12,0.7,1,3,2,0,0,4,0,0,227658
54,117621,100807,371,25,1,15.32,12,0.11,1,2,0,1,0,3,0,0,100807
41,31394,59196,576,44,4,14.74,12,0.6,3,0,2,0,1,3,0,0,59196
66,73662,123044,770,91,4,7.95,24,0.78,2,3,2,0,0,1,0,0,61522
36,22490,191369,613,69,2,12.75,12,0.16,0,3,1,0,0,4,1,1,191369
68,124530,193561,750,42,1,4.34,48,0.81,1,3,1,0,0,2,1,0,48390
42,49754,150626,591,34,2,6.78,60,0.4,2,3,2,0,0,2,1,1,30125
38,62995,193620,447,36,1,24.02,24,0.17,1,0,0,0,0,1,1,1,96810
29,74746,230197,363,78,4,5.8,36,0.13,0,2,2,0,1,0,1,0,76732
58,86998,97568,475,83,2,15.79,48,0.73,2,0,0,1,1,3,0,0,24392
50,88422,107079,496,117,2,11.3,60,0.64,3,2,0,0,0,1,0,0,21415
67,85596,30223,499,35,1,6.07,48,0.15,1,1,0,0,1,3,0,0,7555
21,137905,213714,775,76,2,22.87,48,0.49,2,2,1,0,0,2,0,0,53428
59,63136,12423,367,119,1,23.18,36,0.44,3,3,0,0,1,2,0,0,4141
24,18951,104401,394,82,1,7.73,24,0.27,2,1,2,1,0,0,1,0,52200
39,142174,233401,666,54,1,24.42,12,0.81,1,3,2,0,1,1,1,0,233401
50,51481,180849,445,109,2,11.13,60,0.64,2,0,0,1,1,2,1,0,36169
34,139628,240139,687,35,1,10.74,48,0.59,0,3,0,1,1,1,1,0,60034
41,86161,191003,478,30,2,20.94,12,0.49,2,3,2,1,0,3,1,0,191003
51,114635,228333,719,73,1,4.1,24,0.57,0,2,1,1,0,3,1,0,114166
45,129927,245983,529,43,2,22.51,48,0.88,2,0,0,0,1,1,0,0,61495
60,124679,41867,757,57,2,16.6,36,0.2,3,0,0,0,1,4,0,0,13955
58,122341,42425,555,79,4,23.1,36,0.74,3,2,0,1,0,0,1,0,14141
56,116007,161387,665,89,3,22.86,48,0.4,2,1,0,1,1,3,1,0,40346
39,62492,193082,322,103,1,18.06,60,0.67,2,0,1,1,1,3,1,0,38616
66,84819,194689,689,88,3,11.66,36,0.37,1,2,0,0,0,1,0,0,64896
34,66138,136803,417,87,1,3.92,24,0.81,0,3,1,1,1,0,0,0,68401
51,48742,50044,488,37,2,5.05,36,0.25,3,1,2,0,0,4,0,0,16681
23,126043,15341,336,44,1,16.06,48,0.38,0,0,0,1,0,4,1,0,3835
63,23873,6056,789,85,2,22.4,36,0.72,3,3,0,1,1,0,0,0,2018
23,46862,189528,845,68,2,5.65,36,0.59,2,2,1,1,0,4,1,0,63176
51,58312,100717,385,25,3,5.14,36,0.72,0,2,2,1,0,3,0,0,33572
18,56972,244254,503,78,4,17.55,12,0.43,0,2,2,0,0,2,0,0,244254
27,24382,175025,444,114,1,5.58,60,0.31,1,0,1,0,1,4,1,0,35005
38,132240,186391,581,30,2,13.39,60,0.12,3,2,1,0,1,3,0,0,37278
22,39527,206587,746,99,4,18.17,48,0.24,3,2,0,0,1,4,0,0,51646
19,18448,79647,704,86,4,3.39,60,0.19,3,3,1,0,1,3,0,1,15929
39,72744,42410,711,108,2,13.73,12,0.49,0,1,2,0,1,0,1,0,42410
65,99708,33502,440,56,4,17.0,12,0.15,0,2,0,0,1,3,1,0,33502
19,129300,92289,815,70,4,22.23,12,0.46,0,3,1,1,1,0,1,0,92289
27,125656,57005,619,86,2,10.53,36,0.34,0,0,2,0,0,4,0,0,19001
51,127624,152882,483,6,4,7.66,12,0.45,0,0,2,0,1,2,0,0,152882
33,135480,83604,752,51,1,9.6,24,0.76,2,1,0,0,0,3,1,0,41802
65,148139,222971,521,79,1,9.9,24,0.45,2,2,1,0,1,4,0,0,111485
68,83185,227130,568,42,1,13.42,48,0.89,2,2,0,1,0,1,0,0,56782
56,22922,174284,523,1,1,22.36,48,0.38,3,3,1,1,0,3,0,1,43571
39,50381,7936,580,119,2,2.92,36,0.39,0,2,2,0,0,2,0,0,2645
29,139832,116511,456,99,1,7.3,24,0.78,0,1,2,0,0,1,0,0,58255
41,104300,220990,670,46,4,23.92,48,0.68,3,1,0,1,0,1,0,1,55247
64,132373,95393,655,90,1,6.18,24,0.87,3,2,1,1,0,0,1,0,47696
57,43769,114004,756,5,3,7.91,36,0.89,2,0,0,1,0,0,0,0,38001
55,103314,121176,661,71,1,22.7,36,0.83,3,0,2,1,0,0,0,0,40392
27,68107,149786,395,20,3,22.78,24,0.59,1,1,0,1,0,2,0,0,74893
52,48244,204934,798,54,3,19.62,12,0.35,3,0,1,0,0,2,0,0,204934
68,25441,42797,821,79,2,17.62,60,0.37,0,3,1,1,1,1,0,0,8559
66,53431,91970,542,63,4,14.99,12,0.36,3,1,2,0,1,4,0,0,91970
49,102324,68147,812,72,3,11.06,60,0.24,1,1,2,1,1,3,0,0,13629
24,105063,123557,373,89,2,12.68,60,0.85,1,1,0,0,0,3,0,1,24711
38,149585,165657,718,86,3,15.09,12,0.78,0,3,2,0,1,0,0,0,165657
37,90182,77654,361,70,3,11.53,24,0.88,3,2,1,0,0,2,0,1,38827
43,117105,241126,682,19,3,19.43,48,0.61,2,2,2,0,0,0,0,0,60281
21,108889,45212,761,38,2,14.14,60,0.55,0,1,1,1,1,4,1,1,9042
63,85805,94429,434,8,3,5.54,24,0.88,1,2,2,1,1,0,1,0,47214
69,36213,41674,722,21,3,13.09,12,0.36,2,1,1,0,1,3,0,0,41674
39,61155,42791,321,25,3,18.7,60,0.2,3,2,1,1,0,4,0,0,8558
32,78692,158406,582,98,4,12.6,24,0.51,3,3,0,0,1,4,0,1,79203
57,69091,55634,372,26,3,8.56,12,0.43,3,3,0,0,1,2,1,0,55634
38,35354,190573,365,12,4,9.89,12,0.13,3,0,1,1,0,4,1,0,190573
32,134184,139132,634,106,4,2.47,60,0.2,1,3,1,0,0,2,0,0,27826
39,41200,197009,528,46,1,23.16,24,0.22,1,3,0,1,0,4,0,1,98504
69,126377,13204,773,82,3,6.63,36,0.39,0,3,0,1,0,0,1,0,4401
45,120509,197299,416,41,2,19.58,24,0.62,3,3,0,1,1,0,0,0,98649
31,112748,225350,796,86,4,8.81,24,0.18,1,3,0,0,0,2,1,0,112675
44,57014,202188,455,79,4,17.61,60,0.53,2,3,2,0,1,0,0,0,40437
58,138419,219553,527,45,4,2.84,12,0.82,1,3,2,0,1,2,1,0,219553
57,48739,167801,673,9,4,15.98,36,0.66,0,3,2,0,0,0,1,0,55933
45,95651,21046,708,24,3,17.34,48,0.88,3,2,2,1,0,1,1,0,5261
43,141999,98593,526,23,4,19.28,60,0.46,2,2,1,1,0,3,0,0,19718
66,66160,83256,391,90,1,21.42,12,0.86,0,2,2,1,0,2,0,0,83256
19,139229,37667,328,53,2,22.09,60,0.41,0,0,2,1,1,4,0,0,7533
42,40292,30547,672,107,4,4.24,60,0.46,0,2,0,0,1,0,1,0,6109
20,121347,144355,740,3,4,16.86,36,0.74,3,1,0,0,0,2,1,1,48118
25,74013,128688,653,77,1,24.23,12,0.71,2,0,1,0,0,3,1,0,128688
61,67094,127491,336,102,2,19.72,60,0.42,0,1,1,0,1,0,1,0,25498
50,47468,182454,481,53,3,13.02,24,0.9,1,0,0,1,0,2,0,0,91227
59,71736,174737,363,94,2,15.08,60,0.44,3,3,1,0,0,4,0,0,34947
69,40134,151505,481,11,1,3.45,60,0.19,2,0,1,0,1,0,1,0,30301
52,43768,53660,650,90,1,19.21,48,0.16,2,2,2,1,1,2,0,0,13415
23,82646,242910,710,102,1,15.98,48,0.45,2,1,0,0,0,0,1,0,60727
56,79569,98552,505,28,4,13.47,24,0.69,0,3,2,1,1,3,0,0,49276
69,100496,222140,470,8,1,17.42,48,0.28,2,3,2,1,1,4,0,0,55535
40,101814,33942,697,45,3,11.54,48,0.4,2,2,2,1,1,0,1,0,8485
42,141683,72410,368,85,3,14.05,36,0.55,1,0,0,1,0,1,1,0,24136
67,123090,204718,605,107,1,20.76,36,0.74,3,2,0,0,0,0,1,0,68239
60,69869,171335,334,43,1,7.85,36,0.26,1,2,0,0,0,2,1,0,57111
36,122194,23456,669,96,3,6.63,48,0.84,2,3,0,1,0,4,0,0,5864
22,52425,119547,355,88,3,8.85,60,0.12,0,2,2,1,0,4,1,0,23909
68,112277,83338,561,64,2,12.12,60,0.21,3,0,0,0,0,1,0,0,16667
28,42266,139968,764,98,3,10.65,12,0.47,3,1,0,0,1,2,1,0,139968
29,18276,129123,475,91,3,18.71,24,0.6,1,0,2,0,0,3,1,1,64561
27,32227,9577,761,64,3,7.72,60,0.11,3,2,2,1,0,0,1,0,1915
25,135410,212165,573,34,4,15.52,36,0.47,2,2,2,1,1,2,0,1,70721
41,74918,249446,585,87,4,2.9,24,0.69,1,3,2,1,1,4,0,0,124723
45,21589,238453,310,102,2,6.06,36,0.58,1,2,0,1,0,1,1,0,79484
58,53287,206564,425,33,2,16.45,36,0.5,1,3,0,0,1,4,0,0,68854
53,110582,38195,590,1,1,21.38,12,0.25,0,0,2,1,1,4,1,0,38195
54,139862,166399,737,54,2,8.02,24,0.56,3,2,0,0,0,2,0,0,83199
38,84812,241679,463,29,1,8.7,36,0.23,2,1,1,0,0,2,1,0,80559
25,29339,165827,645,47,3,18.46,60,0.52,3,2,1,0,0,3,0,0,33165
26,119633,152418,407,101,1,17.89,24,0.54,0,2,0,1,0,4,0,0,76209
64,65067,248088,523,103,3,17.98,12,0.76,0,1,1,1,0,2,0,0,248088
32,120411,202780,535,41,4,12.28,12,0.3,3,3,0,0,0,3,0,0,202780
65,15090,238916,344,60,3,15.71,60,0.53,0,3,1,0,1,2,0,0,47783
63,110319,171150,428,91,1,16.06,36,0.36,3,1,2,0,0,3,0,0,57050
57,83697,53829,344,80,2,5.52,24,0.54,0,1,2,1,1,4,1,0,26914
35,90546,41035,736,40,2,24.02,12,0.81,2,1,0,1,1,2,0,0,41035
59,75621,162871,830,34,1,14.74,48,0.19,0,0,1,1,0,1,1,0,40717
37,141208,244530,322,32,1,12.53,12,0.81,2,3,0,0,1,3,0,1,244530
23,77411,234254,806,118,3,13.68,24,0.74,2,3,0,1,0,2,0,0,117127
29,47499,30462,386,83,3,20.26,24,0.77,1,2,2,1,0,4,0,0,15231
19,114107,205684,692,111,3,6.05,48,0.57,0,2,2,1,0,0,0,0,51421
24,80243,186045,446,102,2,24.66,60,0.89,3,3,2,0,0,1,0,1,37209
33,29724,16998,448,97,3,15.67,48,0.27,2,1,2,0,0,1,1,0,4249
20,36103,59064,804,86,3,19.95,36,0.47,1,0,0,0,1,2,0,0,19688
62,59261,42504,557,60,3,10.13,12,0.53,1,3,2,0,1,3,1,0,42504
20,95176,179722,631,0,1,7.73,12,0.55,2,0,1,1,0,4,0,0,179722
44,22893,89275,422,116,4,8.48,24,0.85,2,3,0,0,0,0,0,1,44637
67,64440,249414,640,71,1,17.71,48,0.8,2,2,0,1,0,4,1,0,62353
60,105470,63456,651,119,4,5.48,60,0.63,1,3,1,0,1,2,1,0,12691
57,146426,98265,446,68,1,5.34,24,0.54,0,1,0,1,0,3,1,0,49132
55,90278,139478,767,66,4,14.81,48,0.32,1,2,2,0,0,1,1,0,34869
50,106839,114447,713,57,2,5.06,24,0.75,3,2,2,1,1,0,0,0,57223
45,98018,18573,770,103,1,10.29,36,0.27,0,3,0,1,1,4,0,0,6191
18,73801,121674,318,8,3,13.5,60,0.78,0,3,2,1,0,3,1,0,24334
25,113712,18140,835,67,3,12.57,12,0.27,2,2,0,0,0,0,0,0,18140
54,28761,103674,345,16,3,18.42,60,0.4,0,3,1,0,0,4,1,1,20734
49,111462,222951,457,7,4,24.53,24,0.72,3,0,2,1,0,1,0,1,111475
65,109382,151573,635,68,3,9.66,24,0.34,3,1,2,0,1,2,1,0,75786
60,76898,218190,589,44,4,5.61,12,0.34,2,0,0,0,0,2,1,0,218190
54,29489,150125,781,67,2,20.15,60,0.77,1,0,0,1,0,4,0,1,30025
21,131355,48760,353,68,2,18.67,60,0.15,3,3,1,1,0,0,1,1,9752
47,71560,34545,639,44,1,6.44,60,0.6,2,0,1,1,0,3,0,0,6909
23,126656,135146,313,23,2,23.09,60,0.33,1,0,1,0,1,3,1,0,27029
63,52757,84244,678,54,3,19.71,24,0.52,3,0,2,1,1,4,1,0,42122
36,101261,130976,827,76,2,14.91,36,0.85,2,2,2,0,0,4,0,0,43658
49,93519,72397,504,42,3,12.58,48,0.57,1,0,1,1,1,4,1,0,18099
26,88400,95161,637,70,4,12.95,12,0.26,3,0,0,1,1,2,0,0,95161
29,130063,30808,654,102,1,14.99,60,0.58,2,0,2,1,1,2,0,0,6161
28,80895,119247,839,89,2,4.15,12,0.36,1,2,1,1,1,1,1,0,119247
63,140358,187686,644,60,2,4.17,60,0.65,1,2,1,1,0,3,0,0,37537
33,62883,64071,452,47,3,13.73,48,0.38,1,2,0,1,1,2,1,0,16017
18,149612,49222,348,64,1,17.89,24,0.31,3,3,2,0,1,0,0,0,24611
62,76867,33922,469,99,2,17.57,12,0.7,2,1,0,1,1,1,1,0,33922
38,106045,50947,483,61,2,8.73,12,0.48,2,2,2,0,1,3,1,0,50947
47,124479,121759,326,56,2,6.4,12,0.69,1,2,1,1,0,0,1,0,121759
30,56660,103444,615,65,4,10.84,48,0.87,1,2,0,1,0,2,1,1,25861
51,91930,202924,574,65,4,14.95,48,0.43,1,1,1,1,0,2,1,0,50731
21,124005,142338,387,62,4,22.34,60,0.55,3,2,1,1,1,1,1,0,28467
45,97668,96859,359,106,3,9.88,24,0.68,0,2,0,0,0,2,1,0,48429
55,39768,145391,820,2,3,18.46,12,0.36,0,1,0,1,0,0,1,0,145391
48,140951,81450,836,119,3,20.09,36,0.16,2,0,2,1,0,0,0,0,27150
44,100185,134859,726,54,4,11.1,60,0.59,2,3,1,0,0,2,0,0,26971
22,65124,32981,465,75,4,14.88,48,0.87,3,0,2,1,0,2,0,0,8245
42,118025,61092,337,55,4,5.37,12,0.89,0,3,1,1,0,0,0,0,61092
20,62070,29221,736,107,3,4.18,24,0.8,0,0,0,0,1,0,1,0,14610
50,31025,221727,826,18,3,10.69,48,0.48,3,1,0,0,1,3,1,0,55431
21,25348,119507,671,105,3,18.13,12,0.59,0,1,0,0,0,1,0,1,119507
42,95513,127625,712,36,3,4.66,12,0.12,2,0,1,0,1,0,1,0,127625
37,89020,181892,560,100,2,12.64,60,0.71,3,1,0,1,1,4,0,0,36378
51,65129,246870,513,84,4,21.22,12,0.19,3,2,1,0,1,0,1,0,246870
43,133738,191937,696,67,1,24.82,24,0.55,1,0,1,1,1,2,0,0,95968
22,145460,143994,433,15,4,6.04,60,0.72,1,1,2,0,0,4,1,0,28798
52,69228,48658,427,79,4,3.62,24,0.66,2,2,0,1,1,1,0,0,24329
45,126047,131436,601,39,4,19.1,36,0.81,0,1,2,1,1,2,0,0,43812
46,26551,75635,346,80,4,13.66,36,0.64,3,1,1,1,0,1,0,1,25211
26,117529,164362,333,40,1,11.1,48,0.4,0,3,2,0,1,0,0,0,41090
69,46286,138459,572,110,4,4.75,12,0.67,1,1,1,1,0,4,0,0,138459
55,111651,80723,561,62,4,13.5,36,0.69,0,0,0,0,0,4,0,0,26907
67,56543,41568,315,26,2,16.26,60,0.49,2,1,2,0,0,3,1,0,8313
23,123140,247914,356,44,1,7.18,24,0.29,0,1,1,1,0,4,0,0,123957
36,96933,105385,777,62,1,21.96,60,0.39,3,1,2,1,1,1,0,0,21077
61,80524,186048,469,38,4,19.19,36,0.55,3,0,0,1,0,2,1,0,62016
28,117002,190663,680,22,3,15.76,60,0.54,1,3,2,0,1,2,1,1,38132
19,97288,29870,727,24,3,5.4,60,0.88,3,3,0,1,0,1,1,0,5974
64,110060,16682,486,41,3,8.67,24,0.55,2,3,2,0,0,1,1,0,8341
61,134086,153612,427,114,1,21.28,60,0.56,0,3,0,1,0,4,1,0,30722
61,36682,13711,824,106,1,3.6,36,0.5,2,0,0,0,1,4,1,0,4570
26,121322,103993,574,25,3,15.53,60,0.46,1,1,0,0,0,0,0,0,20798
38,82609,58545,369,72,3,5.37,36,0.24,2,2,1,0,1,2,0,0,19515
41,87200,247955,637,54,2,13.67,24,0.51,3,2,1,1,1,1,1,0,123977
51,81223,232639,499,52,2,8.05,24,0.82,1,2,0,1,1,0,0,0,116319
39,102001,66128,610,99,1,7.52,48,0.15,1,1,1,0,1,1,0,0,16532
20,46461,78624,339,24,4,23.27,48,0.52,1,1,0,0,0,3,0,1,19656
29,92296,214742,849,104,4,15.19,60,0.24,3,1,2,1,0,0,1,0,42948
45,62016,102935,630,28,3,16.46,60,0.23,0,1,2,0,0,4,0,0,20587
47,63302,189827,633,84,2,15.71,48,0.11,2,2,2,0,1,4,0,0,47456
43,124610,49682,516,27,2,11.49,12,0.86,1,1,2,0,1,0,0,0,49682
65,52217,48178,697,46,4,17.8,24,0.82,3,2,1,1,1,3,0,0,24089
38,51456,87704,719,115,2,22.43,36,0.73,3,1,0,1,1,0,1,0,29234
45,112165,60753,519,80,4,22.46,60,0.21,3,0,0,0,0,0,1,0,12150
43,51171,217197,611,69,2,12.95,36,0.51,2,1,1,1,1,3,1,0,72399
50,32869,154178,480,64,1,11.86,24,0.56,0,1,1,1,1,3,1,0,77089
38,49738,129309,774,28,4,17.35,60,0.78,0,1,0,0,0,3,1,0,25861
52,28212,216997,617,18,1,17.07,24,0.61,0,1,1,0,1,1,1,0,108498
69,66783,36896,673,112,4,9.73,60,0.55,3,2,2,1,0,0,0,0,7379
51,34415,53441,838,101,3,21.37,60,0.1,3,0,2,0,1,3,0,1,10688
58,32232,12110,596,106,1,17.68,60,0.89,3,3,1,0,1,3,0,1,2422
68,56881,90724,564,99,1,3.59,12,0.88,2,0,1,0,0,3,1,0,90724
64,77514,106715,490,14,3,23.19,60,0.85,0,1,0,0,0,0,1,0,21343
35,126476,60258,649,75,3,16.86,36,0.83,0,0,0,1,0,3,1,0,20086
28,65925,10127,625,56,4,4.74,60,0.42,2,3,1,0,0,3,1,0,2025
40,62233,49564,638,19,2,19.6,24,0.12,2,0,2,1,0,3,0,0,24782
65,118608,113247,303,105,1,13.89,48,0.34,1,2,0,1,1,1,0,0,28311
39,28993,243841,594,34,2,7.59,36,0.64,3,3,1,1,0,2,1,0,81280
34,147414,28786,548,84,4,5.14,12,0.48,2,3,1,1,1,2,0,0,28786
22,81234,75012,426,72,3,16.21,12,0.17,0,3,1,1,1,4,1,0,75012
61,135448,86328,426,72,2,19.52,12,0.46,0,2,1,1,1,0,1,0,86328
28,50491,221759,718,75,2,2.29,12,0.78,3,3,0,1,1,0,0,0,221759
47,18656,166013,773,77,4,15.5,60,0.27,1,0,1,0,1,0,1,0,33202
32,86611,97959,478,31,1,10.93,36,0.55,2,1,0,1,0,1,0,0,32653
44,20329,140059,754,77,2,15.16,60,0.44,3,3,1,0,1,4,0,0,28011
52,68034,31637,322,12,1,14.18,24,0.17,2,3,1,0,0,2,1,0,15818
50,76999,23018,395,21,2,24.83,12,0.56,1,0,2,0,1,0,1,0,23018
37,17010,90519,437,95,1,13.52,12,0.52,0,0,0,1,1,2,0,0,90519
33,121062,214399,814,87,3,10.99,60,0.83,2,0,2,1,0,2,0,0,42879
51,84653,75340,373,119,2,13.77,48,0.6,0,3,2,1,1,1,1,0,18835
19,126319,85150,478,57,4,13.39,60,0.21,0,2,2,0,1,3,0,1,17030
52,91884,116694,662,90,2,8.5,60,0.69,3,2,2,0,1,4,1,0,23338
57,127108,173710,589,32,4,18.29,60,0.43,0,1,0,0,0,2,0,0,34742
45,44811,57932,830,48,4,20.13,48,0.44,0,1,0,1,1,2,0,0,14483
64,27724,64837,300,95,4,21.93,12,0.2,1,2,0,1,0,4,1,0,64837
56,21458,202277,368,80,3,2.26,60,0.78,2,0,0,1,1,4,1,0,40455
23,34279,183367,604,102,1,6.15,48,0.7,2,1,1,0,1,0,0,0,45841
26,20075,248749,828,104,1,8.62,60,0.63,2,0,2,1,0,0,1,0,49749
37,101225,185996,665,71,3,6.84,24,0.48,3,0,2,0,1,0,0,0,92998
18,16169,234804,538,27,1,6.21,60,0.88,0,2,2,0,1,4,1,0,46960
25,143910,54703,807,12,4,8.84,48,0.69,2,3,0,1,0,4,0,1,13675
